station_nbr,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,codesum,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,relative_humility,windchill,daytime,week7,weekend,code_change,rainY,otherY,nothing
6,2014-01-26,73.0,37.0,55.0,,38.0,46.0,10.0,0.0,,,MD,0.0,0.0,29.29,29.85,8.2,20.0,8.2,2014,1,26,52.62981304343419,52.78675774347416,,6,1,0,0,0,1
6,2014-01-27,52.0,33.0,42.5,,23.0,36.0,22.0,0.0,,,RA,0.05,0.01,29.58,30.08,15.1,1.0,15.8,2014,1,27,45.68854180416003,34.81146011443707,,0,0,2,1,0,0
6,2014-01-28,37.0,25.0,31.0,,17.0,27.0,34.0,0.0,,,FZRA PL,0.05,0.04,29.85,30.37,14.0,36.0,14.1,2014,1,28,55.68827746160439,20.649968041201628,,1,0,2,1,1,0
6,2014-01-29,47.0,21.0,34.0,,16.0,27.0,31.0,0.0,,,MD,0.0,0.0,29.83,30.4,3.9,17.0,5.1,2014,1,29,47.27004066222952,29.337953751043035,,2,0,0,0,0,1
6,2014-01-30,65.0,24.0,44.5,,36.0,42.0,20.0,0.0,,,MD,0.0,0.0,29.47,30.07,11.4,18.0,11.4,2014,1,30,71.89806951332841,38.70775794511878,,3,0,0,0,0,1
6,2014-01-31,78.0,53.0,65.5,,54.0,58.0,0.0,1.0,,,MD,0.0,0.0,29.35,29.88,14.4,18.0,14.8,2014,1,31,66.38135992355731,64.52283438047755,,4,0,0,0,0,1
6,2014-02-01,74.0,54.0,64.0,14.0,60.0,63.0,1.0,0.0,721.0,1807.0,MD,0.0,0.005,29.29,29.8,7.5,17.0,10.9,2014,2,1,86.83716801517201,63.220386573763854,10.766666666666667,5,1,0,0,0,1
6,2014-02-02,54.0,35.0,44.5,-5.0,36.0,39.0,20.0,0.0,721.0,1807.0,RA DZ BR,0.0,0.06,29.57,30.07,16.4,36.0,17.0,2014,2,2,71.89806951332841,37.07768775886815,10.766666666666667,6,1,2,1,0,0
6,2014-02-03,45.0,34.0,39.5,-10.0,34.0,37.0,25.0,0.0,720.0,1808.0,DZ BR HZ,0.0,0.005,29.57,30.14,7.3,3.0,10.0,2014,2,3,80.50431781358003,33.022835524591514,10.8,0,0,1,1,1,0
6,2014-02-04,64.0,38.0,51.0,1.0,42.0,45.0,14.0,0.0,719.0,1809.0,RA DZ BR,0.0,0.15,29.44,29.97,2.6,36.0,3.9,2014,2,4,71.19580770255537,50.095796711980235,10.833333333333336,1,0,2,1,0,0
6,2014-02-05,44.0,30.0,37.0,-14.0,27.0,34.0,28.0,0.0,719.0,1810.0,MD,0.0,0.0,29.83,30.35,16.8,1.0,17.1,2014,2,5,66.83551651254903,27.34189783157517,10.85,2,0,0,0,0,1
6,2014-02-06,31.0,26.0,28.5,-22.0,17.0,25.0,36.0,0.0,718.0,1811.0,PL,0.05,0.005,29.88,30.45,14.6,1.0,14.8,2014,2,6,61.65382901691957,17.184019450740962,10.883333333333333,3,0,1,1,0,0
6,2014-02-07,36.0,28.0,32.0,-19.0,25.0,29.0,33.0,0.0,717.0,1812.0,DZ FZDZ BR HZ,0.0,0.005,29.75,30.32,6.4,2.0,7.1,2014,2,7,75.08089852566063,25.42822766681325,10.916666666666664,4,0,1,1,1,0
6,2014-02-08,61.0,35.0,48.0,-3.0,37.0,41.0,17.0,0.0,717.0,1813.0,BR,0.0,0.0,29.59,30.17,6.1,18.0,6.5,2014,2,8,65.52729189453571,45.02416638457203,10.933333333333335,5,1,1,1,0,0
6,2014-02-09,72.0,43.0,57.5,7.0,47.0,50.0,7.0,0.0,716.0,1813.0,FG+ BR,0.0,0.0,29.49,30.05,7.1,19.0,8.2,2014,2,9,67.94472003966942,55.83704090275195,10.95,6,1,1,1,0,0
6,2014-02-10,58.0,34.0,46.0,-5.0,36.0,39.0,19.0,0.0,715.0,1814.0,DZ BR HZ,0.0,0.005,29.62,30.14,16.8,1.0,17.1,2014,2,10,67.91912714846478,38.99519386032293,10.983333333333333,0,0,1,1,1,0
6,2014-02-11,36.0,33.0,34.5,-16.0,32.0,33.0,30.0,0.0,714.0,1815.0,RA DZ BR,0.001851851851851852,0.02,29.67,30.22,15.8,36.0,16.1,2014,2,11,90.47031333567196,24.422248462701173,11.016666666666667,1,0,2,1,0,0
6,2014-02-12,55.0,29.0,42.0,-10.0,29.0,35.0,23.0,0.0,713.0,1816.0,MD,0.0,0.0,29.6,30.17,5.9,34.0,6.6,2014,2,12,59.71548400489215,37.775830200529114,11.05,2,0,0,0,0,1
6,2014-02-13,67.0,24.0,45.5,-6.0,33.0,40.0,19.0,0.0,713.0,1817.0,MD,0.0,0.0,29.46,30.03,6.6,20.0,6.7,2014,2,13,61.42127255606489,41.921608647395814,11.066666666666665,3,0,0,0,0,1
6,2014-02-14,84.0,42.0,63.0,11.0,40.0,50.0,2.0,0.0,712.0,1817.0,BR,0.0,0.0,29.41,29.93,1.2,35.0,10.7,2014,2,14,42.75117614476716,62.010614019107905,11.083333333333336,4,0,1,1,0,0
6,2014-02-15,74.0,32.0,53.0,1.0,36.0,46.0,12.0,0.0,711.0,1818.0,MD,0.0,0.0,29.54,30.08,5.4,17.0,6.1,2014,2,15,52.32959095547531,51.19410868053696,11.116666666666667,5,1,0,0,0,1
6,2014-02-16,74.0,56.0,65.0,13.0,57.0,59.0,0.0,0.0,710.0,1819.0,DZ BR,0.0,0.005,29.46,30.0,7.7,17.0,7.8,2014,2,16,75.31445549860851,65.07674986108134,11.15,6,1,1,1,0,0
6,2014-02-17,79.0,47.0,63.0,11.0,51.0,58.0,2.0,0.0,709.0,1820.0,BR,0.0,0.0,29.52,30.03,1.6,3.0,8.6,2014,2,17,64.87706300814675,62.4532155243596,11.183333333333335,0,0,1,1,0,0
6,2014-02-18,80.0,51.0,65.5,13.0,55.0,59.0,0.0,1.0,708.0,1821.0,HZ,0.0,0.005,29.44,29.98,4.7,18.0,5.6,2014,2,18,68.84513375844801,66.24022479570095,11.216666666666667,1,0,1,0,1,0
6,2014-02-19,81.0,59.0,70.0,17.0,60.0,63.0,0.0,5.0,707.0,1821.0,BR HZ,0.0,0.0,29.3,29.83,11.6,17.0,11.7,2014,2,19,70.58262702474481,70.61112677203025,11.233333333333333,2,0,1,1,1,0
6,2014-02-20,82.0,54.0,68.0,15.0,50.0,59.0,0.0,3.0,706.0,1822.0,BR,0.0,0.005,29.36,29.85,4.4,33.0,12.7,2014,2,20,52.541325581065884,67.97005695539157,11.266666666666667,3,0,1,1,0,0
6,2014-02-21,69.0,33.0,51.0,-2.0,31.0,43.0,14.0,0.0,705.0,1823.0,MD,0.0,0.0,29.57,30.09,4.7,16.0,6.9,2014,2,21,46.11664489106369,48.438310092647775,11.3,4,0,0,0,0,1
6,2014-02-22,74.0,37.0,55.5,3.0,46.0,51.0,9.0,0.0,704.0,1824.0,MD,0.0,0.0,29.42,29.97,7.3,17.0,7.4,2014,2,22,70.33057936689261,53.67108858750503,11.333333333333336,5,1,0,0,0,1
6,2014-02-23,84.0,60.0,72.0,18.0,56.0,61.0,0.0,7.0,703.0,1824.0,BR,0.0,0.0,29.42,29.94,2.2,5.0,6.5,2014,2,23,57.126939972459,73.78263341637052,11.35,6,1,1,1,0,0
6,2014-02-24,74.0,53.0,63.5,10.0,53.0,57.0,1.0,0.0,702.0,1825.0,BR,0.0,0.0,29.5,30.03,4.3,4.0,7.9,2014,2,24,68.62329549289868,63.22935120720602,11.383333333333333,0,0,1,1,0,0
6,2014-02-25,69.0,50.0,59.5,6.0,58.0,59.0,5.0,0.0,701.0,1826.0,DZ BR,0.0,0.02,29.46,29.99,6.1,3.0,8.7,2014,2,25,94.77461285285158,58.13984902213421,11.416666666666664,1,0,1,1,0,0
6,2014-02-26,51.0,29.0,40.0,-14.0,33.0,37.0,25.0,0.0,700.0,1827.0,RA DZ BR HZ,0.0,0.27,29.65,30.17,15.2,1.0,15.3,2014,2,26,75.85687836283105,31.744442790989808,11.45,2,0,2,1,1,0
6,2014-02-27,56.0,25.0,40.5,-14.0,29.0,36.0,24.0,0.0,659.0,1827.0,MD,0.0,0.0,29.51,30.09,3.5,17.0,3.9,2014,2,27,63.27859929424663,37.989255754167104,11.466666666666667,3,0,0,0,0,1
6,2014-02-28,76.0,38.0,57.0,2.0,45.0,50.0,8.0,0.0,658.0,1828.0,BR,0.0,0.0,29.31,29.86,9.1,19.0,9.3,2014,2,28,64.13838211334647,54.90271461641902,11.5,4,0,1,1,0,0
6,2014-03-01,80.0,41.0,60.5,6.0,59.0,61.0,4.0,0.0,657.0,1829.0,DZ FG+ BR,0.0,0.01,29.41,29.93,9.0,17.0,8.9,2014,3,1,94.79645856864336,59.314744992508615,11.533333333333333,5,1,1,1,0,0
6,2014-03-02,72.0,27.0,49.5,-5.0,45.0,46.0,15.0,0.0,656.0,1829.0,RA DZ BR,0.0,0.1,29.56,30.04,8.2,36.0,14.5,2014,3,2,84.42613575838077,44.12544137276043,11.55,6,1,2,1,0,0
6,2014-03-03,45.0,23.0,34.0,-22.0,25.0,31.0,31.0,0.0,655.0,1830.0,TS RA FZRA BR VCTS,0.0,0.15,29.494000000000003,30.022666666666666,15.7,1.0,17.7,2014,3,3,69.29385923859161,23.27258742749865,11.583333333333336,0,0,2,1,1,0
6,2014-03-04,47.0,31.0,39.0,-17.0,32.0,35.0,26.0,0.0,654.0,1831.0,FZRA BR,0.0,0.3,29.58,30.16,4.4,5.0,7.1,2014,3,4,75.76175741417586,33.873554069489344,11.616666666666667,1,0,2,1,1,0
6,2014-03-05,56.0,38.0,47.0,-9.0,40.0,42.0,18.0,0.0,653.0,1832.0,BR HZ,0.0,0.0,29.52,30.06,2.4,12.0,4.8,2014,3,5,76.50821320761224,44.82618908874963,11.65,2,0,1,1,1,0
6,2014-03-06,64.0,34.0,49.0,-7.0,39.0,44.0,16.0,0.0,651.0,1832.0,BR HZ,0.0,0.0,29.6,30.15,5.7,33.0,6.9,2014,3,6,68.26964191902431,46.03069619260931,11.683333333333335,3,0,1,1,1,0
6,2014-03-07,66.0,32.0,49.0,-8.0,42.0,47.0,16.0,0.0,650.0,1833.0,BR,0.0,0.0,29.42,29.98,7.2,17.0,7.7,2014,3,7,76.68974829504981,45.673678159227066,11.716666666666667,4,0,1,1,0,0
6,2014-03-08,59.0,44.0,51.5,-5.0,50.0,51.0,13.0,0.0,649.0,1834.0,TSRA RA DZ BR,0.0,0.58,29.56,30.07,6.8,36.0,8.1,2014,3,8,94.59483498985209,48.55407865031597,11.75,5,1,2,1,0,0
6,2014-03-09,57.0,41.0,49.0,-8.0,41.0,44.0,16.0,0.0,648.0,1834.0,MD,0.0,0.0,29.72,30.26,7.9,1.0,9.2,2014,3,9,73.78637425904542,45.0809290462855,11.766666666666667,6,1,0,0,0,1
6,2014-03-10,73.0,45.0,59.0,1.0,52.0,55.0,6.0,0.0,647.0,1835.0,RA,0.0,0.005,29.49,30.06,4.7,20.0,4.9,2014,3,10,77.56828852520378,58.83297534254754,11.8,0,0,2,1,0,0
6,2014-03-11,79.0,56.0,67.5,10.0,55.0,59.0,0.0,3.0,646.0,1836.0,BR,0.0,0.0,29.18,29.73,10.0,20.0,10.9,2014,3,11,64.24038157875331,67.5884031517145,11.833333333333336,1,0,1,1,0,0
6,2014-03-12,67.0,38.0,52.5,-5.0,32.0,45.0,12.0,0.0,644.0,1836.0,MD,0.0,0.0,29.65,30.13,19.0,36.0,19.4,2014,3,12,45.432605606529094,46.9840109263765,11.866666666666667,2,0,0,0,0,1
6,2014-03-13,66.0,35.0,50.5,-7.0,32.0,43.0,14.0,0.0,643.0,1837.0,MD,0.0,0.0,29.68,30.22,3.5,18.0,5.8,2014,3,13,48.9146496103287,48.365005505210895,11.9,3,0,0,0,0,1
6,2014-03-14,74.0,42.0,58.0,-1.0,51.0,55.0,7.0,0.0,642.0,1838.0,MD,0.0,0.0,29.5,30.03,7.2,18.0,7.7,2014,3,14,77.48256637144448,56.60073766149858,11.933333333333335,4,0,0,0,0,1
6,2014-03-15,76.0,58.0,67.0,8.0,61.0,62.0,0.0,2.0,641.0,1838.0,RA DZ BR,0.0,0.05,29.26,29.82,4.2,17.0,5.4,2014,3,15,81.06588268605377,68.07156774153363,11.95,5,1,2,1,0,0
6,2014-03-16,65.0,48.0,56.5,-2.0,44.0,51.0,8.0,0.0,640.0,1839.0,MD,0.0,0.0,29.41,29.92,15.9,34.0,17.2,2014,3,16,62.86606809020358,52.57365855324596,11.983333333333333,6,1,0,0,0,1
6,2014-03-17,67.0,42.0,54.5,-5.0,30.0,43.0,10.0,0.0,638.0,1839.0,MD,0.0,0.0,29.36,29.91,3.2,34.0,9.4,2014,3,17,38.942206611875655,51.79151570611205,12.016666666666667,0,0,0,0,0,1
6,2014-03-18,82.0,40.0,61.0,1.0,46.0,53.0,4.0,0.0,637.0,1840.0,MD,0.0,0.0,29.23,29.75,13.3,18.0,13.6,2014,3,18,57.74234446395111,58.96545130992797,12.05,1,0,0,0,0,1
6,2014-03-19,70.0,43.0,56.5,-3.0,38.0,49.0,8.0,0.0,636.0,1841.0,HZ,0.0,0.0,29.59,30.08,10.0,1.0,11.5,2014,3,19,49.84477589748239,53.71402354898793,12.083333333333336,2,0,1,0,1,0
6,2014-03-20,75.0,37.0,56.0,-4.0,39.0,48.0,9.0,0.0,635.0,1841.0,MD,0.0,0.0,29.58,30.12,1.9,16.0,3.6,2014,3,20,52.77907108862637,56.04766229460376,12.1,3,0,0,0,0,1
6,2014-03-21,81.0,48.0,64.5,4.0,54.0,58.0,0.0,0.0,634.0,1842.0,DZ FG+ BR,0.0,0.005,29.39,29.93,9.6,17.0,9.8,2014,3,21,68.73448320715896,64.04661318889967,12.133333333333333,4,0,1,1,0,0
6,2014-03-22,77.0,60.0,68.5,8.0,62.0,65.0,0.0,4.0,632.0,1843.0,DZ BR,0.0,0.005,29.44,29.94,2.1,16.0,6.2,2014,3,22,79.75619579648001,69.6543995166856,12.183333333333335,5,1,1,1,0,0
6,2014-03-23,61.0,48.0,54.5,-6.0,44.0,49.0,10.0,0.0,631.0,1843.0,MD,0.0,0.005,29.67,30.18,17.8,1.0,18.2,2014,3,23,67.59793469826319,49.80449124054615,12.2,6,1,0,0,0,1
6,2014-03-24,65.0,45.0,55.0,-6.0,44.0,50.0,10.0,0.0,630.0,1844.0,MD,0.0,0.0,29.59,30.11,3.4,4.0,5.6,2014,3,24,66.37865956440851,53.801098685257685,12.233333333333333,0,0,0,0,0,1
6,2014-03-25,68.0,37.0,52.5,-9.0,39.0,47.0,12.0,0.0,629.0,1844.0,MD,0.0,0.0,29.7,30.23,6.1,3.0,7.7,2014,3,25,59.96772930986437,49.92309018788822,12.25,1,0,0,0,0,1
6,2014-03-26,68.0,51.0,59.5,-2.0,49.0,54.0,5.0,0.0,628.0,1845.0,RA,0.0,0.005,29.54,30.07,13.5,16.0,13.8,2014,3,26,68.17311288858953,57.02295132802746,12.283333333333333,2,0,2,1,0,0
6,2014-03-27,80.0,62.0,71.0,9.0,63.0,65.0,0.0,6.0,626.0,1846.0,DZ BR,0.0,0.005,29.26,29.81,12.8,18.0,12.9,2014,3,27,75.85527589243935,71.74030939707059,12.333333333333336,3,0,1,1,0,0
6,2014-03-28,90.0,59.0,74.5,12.0,61.0,65.0,0.0,10.0,625.0,1846.0,TS BR,0.0,0.0,29.31,29.8,0.4,9.0,7.8,2014,3,28,62.81897671056645,76.62250334637909,12.35,4,0,1,1,0,0
6,2014-03-29,77.0,44.0,60.5,-2.0,43.0,52.0,4.0,0.0,624.0,1847.0,MD,0.0,0.0,29.66,30.16,9.7,2.0,10.4,2014,3,29,52.430203639146384,58.960815004036796,12.383333333333333,5,1,0,0,0,1
6,2014-03-30,79.0,39.0,59.0,-4.0,45.0,53.0,6.0,0.0,623.0,1848.0,MD,0.0,0.0,29.57,30.11,9.9,16.0,10.9,2014,3,30,59.695276441414954,56.98036289097723,12.416666666666664,6,1,0,0,0,1
6,2014-03-31,84.0,59.0,71.5,9.0,58.0,62.0,0.0,7.0,622.0,1848.0,BR,0.0,0.0,29.39,29.92,12.9,18.0,13.3,2014,3,31,62.446163221899646,72.33464555969539,12.433333333333335,0,0,1,1,0,0
6,2014-04-01,87.0,67.0,77.0,13.0,66.0,69.0,0.0,12.0,620.0,1849.0,DZ BR HZ,0.0,0.005,29.37,29.88,13.0,17.0,12.6,2014,4,1,68.8762683364799,79.34706277243335,12.483333333333333,1,0,1,1,1,0
6,2014-04-02,83.0,70.0,76.5,13.0,67.0,70.0,0.0,12.0,619.0,1849.0,DZ BR,0.0,0.005,29.24,29.77,14.6,17.0,14.8,2014,4,2,72.49403072559875,78.59653611634519,12.5,2,0,1,1,0,0
6,2014-04-03,83.0,68.0,75.5,12.0,68.0,70.0,0.0,11.0,618.0,1850.0,BR HZ,0.0,0.0,29.23,29.73,11.0,18.0,11.5,2014,4,3,77.57404133073315,77.52860746390402,12.533333333333333,3,0,1,1,1,0
6,2014-04-04,74.0,53.0,63.5,0.0,37.0,51.0,1.0,0.0,617.0,1851.0,RA,0.0,0.005,29.52,30.03,15.3,2.0,16.1,2014,4,4,37.35609174503588,61.78440308129111,12.566666666666665,4,0,2,1,0,0
6,2014-04-05,65.0,49.0,57.0,-8.0,42.0,51.0,8.0,0.0,616.0,1851.0,MD,0.0,0.005,29.42,29.97,6.9,5.0,7.4,2014,4,5,57.1848610403095,55.48663090527298,12.583333333333336,5,1,0,0,0,1
6,2014-04-06,61.0,53.0,57.0,-8.0,49.0,52.0,8.0,0.0,614.0,1852.0,RA DZ BR,0.0,0.01,29.26,29.79,10.3,1.0,11.1,2014,4,6,74.56649984076252,54.43575445201299,12.633333333333333,6,1,2,1,0,0
6,2014-04-07,72.0,48.0,60.0,-5.0,49.0,53.0,5.0,0.0,613.0,1852.0,TS RA BR,0.0,0.43,29.39,29.91,3.8,2.0,6.0,2014,4,7,66.96951913995109,59.57680076739349,12.65,0,0,2,1,0,0
6,2014-04-08,76.0,45.0,60.5,-4.0,41.0,50.0,4.0,0.0,612.0,1853.0,MD,0.0,0.0,29.62,30.12,9.2,33.0,9.7,2014,4,8,48.54382665285946,59.12024347233359,12.683333333333335,1,0,0,0,0,1
6,2014-04-09,83.0,38.0,60.5,-5.0,45.0,53.0,4.0,0.0,611.0,1854.0,MD,0.0,0.0,29.62,30.16,7.2,18.0,7.6,2014,4,9,56.58900799922305,59.664665883572276,12.716666666666667,2,0,0,0,0,1
6,2014-04-10,86.0,48.0,67.0,1.0,53.0,59.0,0.0,2.0,610.0,1854.0,MD,0.0,0.0,29.47,30.0,13.2,18.0,13.7,2014,4,10,60.7543368911074,66.57631134035148,12.733333333333333,3,0,0,0,0,1
6,2014-04-11,85.0,55.0,70.0,4.0,59.0,63.0,0.0,5.0,609.0,1855.0,BR,0.0,0.0,29.44,29.96,12.1,17.0,12.6,2014,4,11,68.10974812297766,70.50814321250634,12.766666666666667,4,0,1,1,0,0
6,2014-04-12,86.0,65.0,75.5,10.0,62.0,66.0,0.0,11.0,607.0,1856.0,BR,0.0,0.0,29.36,29.88,16.2,17.0,16.5,2014,4,12,62.94216407351833,77.22328643617234,12.816666666666665,5,1,1,1,0,0
6,2014-04-13,81.0,67.0,74.0,7.0,67.0,69.0,0.0,9.0,606.0,1856.0,BR,0.0,0.005,29.21,29.74,8.9,17.0,9.3,2014,4,13,78.80034208478955,75.85167982838254,12.833333333333336,6,1,1,1,0,0
6,2014-04-14,73.0,42.0,57.5,-9.0,46.0,52.0,7.0,0.0,605.0,1857.0,TS TSRA GR RA BR HZ SQ,0.05,1.14,29.5,29.97,16.3,36.0,18.4,2014,4,14,65.42795787406807,53.678077094627895,12.866666666666667,0,0,2,1,1,0
6,2014-04-15,63.0,34.0,48.5,-18.0,30.0,42.0,16.0,0.0,604.0,1857.0,MD,0.0,0.0,29.7,30.23,5.4,1.0,7.1,2014,4,15,48.60021036979503,45.335068473121176,12.883333333333333,1,0,0,0,0,1
6,2014-04-16,72.0,32.0,52.0,-15.0,42.0,48.0,13.0,0.0,603.0,1858.0,MD,0.0,0.0,29.5,30.05,10.1,16.0,10.6,2014,4,16,68.61496211698909,48.33260857199797,12.916666666666664,2,0,0,0,0,1
6,2014-04-17,68.0,53.0,60.5,-7.0,56.0,57.0,4.0,0.0,602.0,1859.0,RA DZ BR,0.0,0.07,29.55,30.07,4.0,10.0,5.4,2014,4,17,85.09885573835791,60.39239522824296,12.95,3,0,2,1,0,0
6,2014-04-18,77.0,54.0,65.5,-2.0,57.0,60.0,0.0,1.0,601.0,1859.0,BR,0.0,0.005,29.62,30.14,3.2,5.0,3.6,2014,4,18,74.0154044195477,66.93694629172826,12.966666666666667,4,0,1,1,0,0
6,2014-04-19,79.0,47.0,63.0,-5.0,54.0,59.0,2.0,0.0,560.0,1860.0,MIFG BR,0.0,0.0,29.58,30.11,4.8,15.0,5.4,2014,4,19,72.4416879612906,63.34592311797013,13.0,5,1,1,1,1,0
6,2014-04-20,76.0,54.0,65.0,-3.0,59.0,62.0,0.0,0.0,559.0,1901.0,BR,0.0,0.0,29.54,30.07,8.4,16.0,9.0,2014,4,20,80.92009306915746,64.82057997369404,13.033333333333333,6,1,1,1,0,0
6,2014-04-21,84.0,64.0,74.0,5.0,64.0,67.0,0.0,9.0,558.0,1901.0,RA,0.0,0.005,29.47,29.99,9.0,19.0,9.6,2014,4,21,70.99674371996448,75.82173812196379,13.05,0,0,2,1,0,0
6,2014-04-22,85.0,59.0,72.0,3.0,60.0,64.0,0.0,7.0,557.0,1902.0,MD,0.0,0.0,29.43,29.95,4.9,2.0,6.4,2014,4,22,65.9474334617324,73.79924660262475,13.083333333333336,1,0,0,0,0,1
6,2014-04-23,86.0,53.0,69.5,1.0,62.0,65.0,0.0,5.0,556.0,1902.0,BR,0.0,0.0,29.31,29.84,9.6,16.0,9.9,2014,4,23,77.07080751422096,70.21962544233114,13.1,2,0,1,1,0,0
6,2014-04-24,86.0,62.0,74.0,5.0,63.0,67.0,0.0,9.0,555.0,1903.0,MD,0.0,0.0,29.32,29.82,4.2,17.0,7.0,2014,4,24,68.55087020336484,76.11295095860197,13.133333333333333,3,0,0,0,0,1
6,2014-04-25,89.0,53.0,71.0,1.0,60.0,65.0,0.0,6.0,554.0,1904.0,MD,0.0,0.0,29.39,29.91,3.8,12.0,6.3,2014,4,25,68.22081474275457,72.62068671051141,13.166666666666664,4,0,0,0,0,1
6,2014-04-26,86.0,64.0,75.0,5.0,67.0,69.0,0.0,10.0,553.0,1904.0,DZ BR,0.0,0.005,29.21,29.74,11.9,17.0,12.2,2014,4,26,76.2065889652617,76.85013239116698,13.183333333333335,5,1,1,1,0,0
6,2014-04-27,92.0,73.0,82.5,13.0,69.0,73.0,0.0,18.0,552.0,1905.0,BR,0.0,0.005,29.03,29.53,9.3,17.0,9.9,2014,4,27,63.78955616434738,86.31924980237993,13.216666666666667,6,1,1,1,0,0
6,2014-04-28,92.0,58.0,75.0,4.0,42.0,59.0,0.0,10.0,551.0,1906.0,MD,0.0,0.0,29.11,29.61,3.9,29.0,6.4,2014,4,28,30.621255606821084,77.38976797729957,13.25,0,0,0,0,0,1
6,2014-04-29,83.0,50.0,66.5,-4.0,39.0,55.0,0.0,2.0,550.0,1906.0,MD,0.0,0.0,29.29,29.77,11.7,35.0,13.2,2014,4,29,36.39394048365509,66.00664419181308,13.266666666666667,1,0,0,0,0,1
6,2014-04-30,74.0,46.0,60.0,-11.0,38.0,50.0,5.0,0.0,549.0,1907.0,MD,0.0,0.0,29.57,30.07,10.2,1.0,10.9,2014,4,30,43.96594190631954,58.22836762753455,13.3,2,0,0,0,0,1
6,2014-05-01,77.0,45.0,61.0,-10.0,38.0,50.0,4.0,0.0,548.0,1908.0,MD,0.0,0.0,29.56,30.1,2.6,2.0,4.9,2014,5,1,42.432072528652846,61.17852329620432,13.333333333333336,3,0,0,0,0,1
6,2014-05-02,83.0,47.0,65.0,-7.0,39.0,52.0,0.0,0.0,547.0,1908.0,MD,0.0,0.0,29.48,30.01,4.3,22.0,4.8,2014,5,2,38.339789428876045,65.903438008569,13.35,4,0,0,0,0,1
6,2014-05-03,91.0,51.0,71.0,-2.1,40.0,56.0,-6.0,6.0,546.0,1909.0,MD,0.0,0.0,29.49,30.0,7.9,21.0,8.7,2014,5,3,32.42902261187584,72.23665471792215,13.383333333333333,5,1,0,0,0,1
6,2014-05-04,90.0,55.0,72.5,1.0,41.0,56.0,0.0,8.0,545.0,1910.0,MD,0.0,0.0,29.5,30.02,10.6,19.0,11.1,2014,5,4,32.04164789313377,73.80811944760703,13.416666666666664,6,1,0,0,0,1
6,2014-05-05,91.0,51.0,71.0,-1.0,57.0,63.0,0.0,6.0,545.0,1910.0,MD,0.0,0.0,29.38,29.9,11.4,17.0,11.9,2014,5,5,61.270344838694236,71.84454604552404,13.416666666666664,0,0,0,0,0,1
6,2014-05-06,86.0,62.0,74.0,1.0,62.0,66.0,0.0,9.0,544.0,1911.0,MD,0.0,0.0,29.28,29.8,13.7,16.0,14.2,2014,5,6,66.17933131928622,75.43976403351238,13.45,1,0,0,0,0,1
6,2014-05-07,88.0,70.0,79.0,6.0,66.0,69.0,0.0,14.0,543.0,1912.0,MD,0.0,0.0,29.29,29.8,15.0,17.0,15.3,2014,5,7,64.4789184655231,81.77888260692669,13.483333333333333,2,0,0,0,0,1
6,2014-05-08,86.0,73.0,79.5,7.0,71.0,73.0,0.0,15.0,542.0,1912.0,RA BR HZ,0.0,0.01,29.28,29.79,14.3,16.0,14.5,2014,5,8,75.30491058185555,82.44369786453305,13.5,3,0,2,1,1,0
6,2014-05-09,86.0,62.0,74.0,1.0,67.0,69.0,0.0,9.0,541.0,1913.0,BR HZ,0.0,0.005,29.34,29.85,7.1,18.0,7.8,2014,5,9,78.80034208478955,76.01483211031079,13.533333333333333,4,0,1,1,1,0
6,2014-05-10,90.0,52.0,71.0,-3.0,64.0,67.0,0.0,6.0,541.0,1914.0,MIFG,0.0,0.0,29.31,29.83,6.8,15.0,7.1,2014,5,10,78.5617683096657,72.48076048172291,13.55,5,1,1,1,1,0
6,2014-05-11,92.0,72.0,82.0,8.0,68.0,72.0,0.0,17.0,540.0,1914.0,MD,0.0,0.0,29.23,29.75,15.6,16.0,15.9,2014,5,11,62.64440745427705,85.62104712696106,13.566666666666665,6,1,0,0,0,1
6,2014-05-12,83.0,63.0,73.0,-1.0,71.0,73.0,0.0,8.0,539.0,1915.0,TS TSRA RA BR HZ,0.0,3.07,29.31,29.8,9.6,15.0,12.8,2014,5,12,93.4595139833988,74.27906235336306,13.6,0,0,2,1,1,0
6,2014-05-13,68.0,56.0,62.0,-13.0,55.0,58.0,3.0,0.0,539.0,1915.0,TSRA RA BR,0.0,1.2,29.59,30.09,14.4,36.0,15.2,2014,5,13,77.82269412380828,59.983998245187635,13.6,1,0,2,1,0,0
6,2014-05-14,75.0,49.0,62.0,-13.0,46.0,54.0,3.0,0.0,538.0,1916.0,RA BR,0.0,0.07,29.7,30.21,11.9,34.0,12.2,2014,5,14,55.73631566879558,60.47791158137992,13.633333333333333,2,0,2,1,0,0
6,2014-05-15,82.0,42.0,62.0,-13.0,45.0,54.0,3.0,0.0,537.0,1917.0,MD,0.0,0.0,29.66,30.2,7.7,20.0,8.1,2014,5,15,53.66277542833233,61.352940356579296,13.666666666666664,3,0,0,0,0,1
6,2014-05-16,86.0,59.0,72.5,-2.0,45.0,57.0,0.0,8.0,537.0,1917.0,MD,0.0,0.0,29.52,30.05,13.1,20.0,13.6,2014,5,16,37.35191874961157,73.57719206956267,13.666666666666664,4,0,0,0,0,1
