time,cur_price,exe_quantity,short_lvl1_price,short_lvl1_quantity,long_lvl1_price,long_lvl1_quantity,long_or_short,All_short_quantity,All_long_quantity
[14:34:31-543799],00011900,000002,00011900,00009 ,00011899,000069,2,001459 ,0002974
[14:34:32-151325],00011900,000001,00011901,00055 ,00011900,000001,2,001445 ,0002986
[14:35:09-024691],00011900,000001,00011901,00049 ,00011900,000028,1,001456 ,0003057
[14:35:11-958824],00011901,000001,00011901,00048 ,00011900,000029,2,001455 ,0003058
[14:36:21-115094],00011901,000005,00011901,00023 ,00011900,000030,2,001336 ,0003054
[14:36:23-386980],00011901,000001,00011901,00022 ,00011900,000030,2,001335 ,0003054
[14:36:33-626915],00011901,000020,00011901,00002 ,00011900,000030,2,001315 ,0003054
[14:36:33-628586],00011901,000001,00011901,00001 ,00011900,000030,2,001314 ,0003054
[14:36:41-604354],00011901,000021,00011902,00061 ,00011901,000029,2,001313 ,0003083
[14:36:45-255339],00011902,000001,00011902,00055 ,00011901,000083,2,001309 ,0003157
[14:36:47-488131],00011902,000001,00011902,00054 ,00011901,000083,2,001308 ,0003157
[14:36:47-805360],00011902,000040,00011902,00014 ,00011901,000083,2,001268 ,0003157
[14:36:47-807151],00011902,000001,00011902,00013 ,00011901,000083,2,001267 ,0003157
[14:36:47-809648],00011902,000013,,,,,2,,
[14:36:56-098265],00011902,000001,00011903,00066 ,00011902,000035,1,001254 ,0003180
[14:36:59-224029],00011903,000029,00011903,00046 ,00011902,000085,2,001234 ,0003239
[14:36:59-226007],00011903,000001,00011903,00045 ,00011902,000085,2,001233 ,0003239
[14:37:08-320899],00011903,000020,00011903,00045 ,00011902,000085,2,001233 ,0003139
[14:37:10-228432],00011903,000045,00011904,00124 ,00011903,000005,2,001188 ,0003144
[14:37:18-951699],00011904,000100,00011904,00041 ,00011903,000104,2,001113 ,0003182
[14:37:18-953503],00011904,000011,00011904,00030 ,00011903,000104,2,001102 ,0003182
[14:37:18-953826],00011904,000001,00011904,00029 ,00011903,000104,2,001101 ,0003182
[14:37:18-955195],00011904,000003,00011904,00026 ,00011903,000104,2,001098 ,0003182
[14:37:18-956694],00011904,000014,00011904,00012 ,00011903,000104,2,001084 ,0003182
[14:37:18-958090],00011904,000001,00011904,00011 ,00011903,000104,2,001083 ,0003182
[14:37:18-959508],00011904,000001,00011904,00010 ,00011903,000104,2,001082 ,0003182
[14:37:18-961071],00011904,000003,00011904,00007 ,00011903,000104,2,001079 ,0003182
[14:37:18-962496],00011904,000001,00011904,00006 ,00011903,000104,2,001078 ,0003182
[14:37:18-963920],00011904,000004,00011904,00002 ,00011903,000104,2,001074 ,0003182
[14:37:18-965321],00011904,000001,00011904,00001 ,00011903,000104,2,001073 ,0003182
[14:37:18-966826],00011904,000001,00011905,00189 ,00011903,000104,2,001072 ,0003182
[14:37:18-988421],00011904,000001,00011905,00189 ,00011904,000007,1,001072 ,0003178
[14:37:19-089623],00011904,000001,00011905,00198 ,00011904,000001,1,001081 ,0003134
[14:37:19-089957],00011904,000001,00011905,00198 ,00011903,000107,1,001081 ,0003133
[14:37:19-337086],00011904,000001,00011904,00004 ,00011903,000104,2,001094 ,0003182
[14:37:20-503120],00011904,000001,00011904,00008 ,00011903,000074,2,001098 ,0003152
[14:37:22-396101],00011903,000030,00011904,00013 ,00011903,000044,1,001121 ,0003127
[14:37:31-712205],00011903,000020,00011904,00044 ,00011903,000024,1,001174 ,0003177
[14:37:31-713657],00011903,000006,00011904,00044 ,00011903,000018,1,001174 ,0003171
[14:37:31-714012],00011903,000003,00011904,00044 ,00011903,000015,1,001174 ,0003168
[14:37:31-715493],00011903,000002,00011904,00044 ,00011903,000013,1,001174 ,0003166
[14:37:31-717014],00011903,000010,00011904,00044 ,00011903,000003,1,001174 ,0003156
[14:37:31-718425],00011903,000001,00011904,00044 ,00011903,000002,1,001174 ,0003155
[14:37:31-719782],00011903,000001,00011904,00044 ,00011903,000001,1,001174 ,0003154
[14:37:31-721020],00011903,000001,,,,,1,,
[14:37:31-733965],00011903,000001,00011903,00005 ,00011902,000100,2,001179 ,0003145
[14:37:32-600347],00011903,000012,00011904,00046 ,00011903,000008,2,001174 ,0003156
[14:37:32-602043],00011903,000001,00011904,00046 ,00011903,000007,1,001174 ,0003155
[14:37:32-604662],00011903,000001,00011904,00044 ,00011903,000006,1,001172 ,0003156
[14:37:32-605972],00011903,000001,00011904,00044 ,00011903,000005,1,001172 ,0003155
[14:37:32-608274],00011903,000001,00011904,00044 ,00011903,000004,1,001172 ,0003154
[14:37:54-551124],00011903,000030,00011904,00054 ,00011903,000010,1,001242 ,0003028
[14:37:54-553035],00011903,000002,00011904,00054 ,00011903,000008,1,001242 ,0003026
[14:37:54-554370],00011903,000001,00011904,00054 ,00011903,000007,1,001242 ,0003023
[14:37:54-555815],00011903,000001,00011904,00054 ,00011903,000006,1,001242 ,0003022
[14:37:54-557194],00011903,000001,00011904,00054 ,00011903,000005,1,001242 ,0003021
[14:37:54-558656],00011903,000001,00011904,00054 ,00011903,000004,1,001242 ,0003020
[14:37:54-560073],00011903,000001,00011904,00054 ,00011903,000003,1,001242 ,0003019
[14:37:54-561345],00011903,000003,,,,,1,,
[14:37:54-566787],00011903,000001,00011904,00061 ,00011902,000107,2,001249 ,0003016
[14:37:55-561549],00011903,000005,00011903,00035 ,00011902,000109,1,001296 ,0003018
[14:38:00-457418],00011903,000003,00011903,00032 ,00011902,000109,2,001293 ,0003020
[14:38:04-781011],00011902,000100,00011903,00062 ,00011902,000009,1,001325 ,0002920
[14:38:04-783066],00011902,000004,00011903,00062 ,00011902,000005,1,001325 ,0002916
[14:38:04-783416],00011902,000005,,,,,1,,
[14:38:04-803083],00011902,000001,00011902,00015 ,00011901,000067,2,001356 ,0002909
[14:38:05-923403],00011902,000001,00011903,00075 ,00011901,000072,2,001338 ,0002916
[14:38:07-480946],00011902,000013,00011903,00062 ,00011902,000010,1,001325 ,0002979
[14:38:08-382154],00011903,000009,00011903,00023 ,00011902,000042,2,001315 ,0003006
[14:38:08-383958],00011903,000020,00011903,00003 ,00011902,000042,2,001295 ,0003006
[14:38:08-384222],00011903,000003,,,,,2,,
[14:38:16-776783],00011904,000001,00011904,00029 ,00011903,000106,2,001259 ,0003134
[14:38:16-778410],00011904,000001,00011904,00028 ,00011903,000106,2,001258 ,0003134
[14:38:33-942575],00011903,000050,00011904,00049 ,00011903,000056,1,001490 ,0002907
[14:38:33-944294],00011903,000011,00011904,00049 ,00011903,000045,1,001490 ,0002896
[14:38:33-949443],00011903,000005,00011904,00062 ,00011903,000040,1,001503 ,0002891
[14:38:33-951889],00011903,000001,00011904,00062 ,00011903,000039,1,001503 ,0002888
[14:38:33-953070],00011903,000001,00011904,00062 ,00011903,000038,1,001503 ,0002887
[14:38:33-955601],00011903,000005,00011904,00062 ,00011903,000033,1,001503 ,0002882
[14:38:33-956759],00011903,000019,00011904,00062 ,00011903,000014,1,001503 ,0002863
[14:38:33-958110],00011903,000014,00011904,00062 ,00011902,000074,1,001503 ,0002849
[14:38:33-995593],00011903,000001,00011904,00053 ,00011902,000079,1,001494 ,0002854
[14:38:37-882770],00011903,000001,00011903,00029 ,00011902,000074,2,001500 ,0002851
[14:38:46-698383],00011903,000035,00011904,00058 ,00011903,000015,2,001408 ,0002938
[14:39:01-694451],00011904,000010,00011904,00026 ,00011903,000033,2,001378 ,0002972
[14:39:03-938755],00011904,000010,00011904,00016 ,00011903,000036,2,001368 ,0002957
[14:39:04-448032],00011904,000014,00011905,00200 ,00011904,000036,2,001352 ,0003011
[14:39:05-519306],00011904,000010,00011905,00200 ,00011904,000027,1,001362 ,0002995
[14:39:07-364249],00011905,000005,00011905,00195 ,00011904,000027,2,001357 ,0002993
[14:39:09-342486],00011905,000010,00011905,00185 ,00011904,000038,2,001347 ,0002931
[14:39:10-193026],00011904,000042,00011904,00008 ,00011903,000042,1,001355 ,0002893
[14:39:10-195851],00011904,000001,00011904,00009 ,00011903,000040,2,001356 ,0002891
[14:39:10-390971],00011904,000007,,,,,2,,
[14:39:10-391526],00011905,000003,00011905,00182 ,00011903,000040,2,001344 ,0002893
[14:39:10-593524],00011904,000005,,,,,1,,
[14:39:10-593889],00011903,000020,00011905,00182 ,00011903,000020,1,001344 ,0002873
[14:39:11-999059],00011904,000010,00011904,00008 ,00011903,000031,2,001352 ,0002884
[14:39:13-025671],00011904,000008,00011905,00182 ,00011903,000047,2,001344 ,0002905
[14:39:13-033163],00011904,000002,00011905,00182 ,00011904,000003,1,001344 ,0002908
[14:39:13-034438],00011904,000003,00011905,00182 ,00011903,000047,1,001344 ,0002905
[14:39:13-038217],00011904,000001,00011904,00001 ,00011903,000047,2,001345 ,0002905
[14:39:13-039546],00011904,000001,00011905,00182 ,00011904,000001,2,001344 ,0002906
[14:39:13-293392],00011904,000001,00011905,00182 ,00011903,000047,1,001344 ,0002905
[14:39:14-863122],00011904,000001,00011904,00004 ,00011903,000057,2,001348 ,0002915
[14:39:14-864887],00011904,000001,00011904,00003 ,00011903,000057,2,001347 ,0002915
[14:39:14-866805],00011904,000001,00011904,00002 ,00011903,000057,2,001346 ,0002915
[14:39:14-868050],00011904,000001,00011904,00001 ,00011903,000057,2,001345 ,0002915
[14:39:14-868568],00011904,000001,00011905,00182 ,00011903,000057,2,001344 ,0002915
[14:39:17-010686],00011904,000002,00011905,00182 ,00011904,000017,1,001344 ,0002930
[14:39:18-124564],00011904,000001,00011905,00182 ,00011904,000014,1,001345 ,0002927
[14:39:26-527673],00011905,000002,00011905,00180 ,00011904,000038,2,001343 ,0002960
[14:39:33-823664],00011905,000050,00011905,00128 ,00011904,000034,2,001312 ,0002795
[14:39:34-921682],00011905,000100,00011905,00028 ,00011904,000051,2,001222 ,0002808
[14:39:34-922883],00011905,000009,00011905,00019 ,00011904,000051,2,001213 ,0002808
[14:39:34-923773],00011905,000004,00011905,00015 ,00011904,000051,2,001209 ,0002808
[14:39:34-925575],00011905,000015,,,,,2,,
[14:39:36-658458],00011905,000010,00011906,00063 ,00011905,000063,1,001212 ,0002819
[14:39:36-711551],00011905,000003,,,,,1,,
[14:39:36-719298],00011905,000005,00011906,00079 ,00011904,000052,2,001228 ,0002754
[14:39:40-851706],00011905,000001,00011905,00026 ,00011904,000051,2,001271 ,0002769
[14:39:52-391955],00011905,000010,00011905,00026 ,00011904,000034,2,001276 ,0002782
[14:39:53-077051],00011905,000005,00011905,00013 ,00011904,000042,2,001263 ,0002790
[14:39:55-854992],00011905,000019,00011905,00005 ,00011904,000036,2,001255 ,0002834
[14:39:55-867839],00011905,000001,00011906,00064 ,00011905,000002,1,001248 ,0002849
[14:39:55-868940],00011905,000001,00011906,00064 ,00011905,000001,1,001248 ,0002848
[14:39:55-870230],00011905,000001,00011905,00001 ,00011904,000049,1,001249 ,0002847
[14:39:57-941023],00011905,000004,00011906,00057 ,00011905,000006,2,001241 ,0002856
[14:39:57-942609],00011905,000002,00011906,00057 ,00011905,000004,1,001241 ,0002856
[14:39:57-946194],00011905,000004,00011905,00002 ,00011904,000049,1,001248 ,0002852
[14:40:00-755437],00011905,000003,00011905,00016 ,00011904,000034,2,001264 ,0002837
[14:40:00-764481],00011905,000001,00011905,00015 ,00011904,000041,2,001263 ,0002844
[14:40:42-902612],00011905,000021,00011905,00009 ,00011904,000034,2,001262 ,0002871
[14:41:02-705791],00011904,000001,00011905,00028 ,00011904,000040,1,001321 ,0002809
[14:41:02-853864],00011905,000002,00011905,00026 ,00011904,000033,2,001319 ,0002802
[14:41:04-387721],00011904,000037,00011904,00013 ,00011903,000129,1,001332 ,0002769
[14:41:04-916561],00011904,000002,00011904,00011 ,00011903,000147,2,001294 ,0002805
[14:41:04-918327],00011904,000002,00011904,00009 ,00011903,000147,2,001292 ,0002805
[14:41:04-918772],00011904,000005,00011904,00004 ,00011903,000147,2,001287 ,0002805
[14:41:04-920191],00011904,000001,00011904,00003 ,00011903,000147,2,001286 ,0002805
[14:41:04-921351],00011904,000003,,,,,2,,
[14:41:04-938513],00011904,000003,00011905,00043 ,00011904,000003,1,001298 ,0002808
[14:41:04-939690],00011904,000003,00011905,00043 ,00011903,000147,1,001298 ,0002805
[14:41:06-169391],00011904,000009,00011905,00043 ,00011903,000129,1,001300 ,0002845
[14:41:10-197160],00011903,000100,00011904,00036 ,00011903,000014,1,001346 ,0002737
[14:41:10-198770],00011903,000001,00011904,00036 ,00011903,000013,1,001346 ,0002736
[14:41:10-199203],00011903,000004,00011904,00036 ,00011903,000009,1,001346 ,0002732
[14:41:10-200344],00011903,000009,,,,,1,,
[14:41:11-402977],00011903,000028,00011904,00050 ,00011903,000022,2,001358 ,0002721
[14:41:11-404131],00011903,000020,00011904,00050 ,00011903,000002,1,001358 ,0002701
[14:41:11-406828],00011903,000001,00011904,00049 ,00011903,000001,1,001357 ,0002700
[14:41:11-409381],00011903,000001,00011904,00049 ,00011903,000011,1,001357 ,0002710
[14:41:11-411877],00011903,000001,00011904,00049 ,00011903,000010,1,001357 ,0002709
[14:41:11-413113],00011903,000006,00011904,00049 ,00011903,000004,1,001357 ,0002703
[14:41:11-414263],00011903,000004,,,,,1,,
[14:41:12-744511],00011903,000009,00011903,00005 ,00011902,000087,2,001364 ,0002650
[14:41:13-392201],00011903,000001,00011904,00049 ,00011903,000010,2,001356 ,0002660
[14:41:13-394811],00011903,000010,00011904,00049 ,00011902,000090,1,001356 ,0002653
[14:41:15-603051],00011903,000009,00011903,00011 ,00011902,000094,1,001339 ,0002660
[14:41:15-920469],00011903,000002,00011903,00009 ,00011902,000083,2,001337 ,0002658
[14:41:16-493786],00011903,000009,00011904,00019 ,00011902,000089,2,001326 ,0002716
[14:41:16-511832],00011903,000001,00011904,00020 ,00011902,000103,1,001327 ,0002721
[14:41:20-501479],00011903,000001,00011904,00024 ,00011902,000091,2,001353 ,0002753
[14:41:21-264646],00011903,000003,00011904,00024 ,00011903,000006,1,001353 ,0002734
[14:41:23-093905],00011904,000002,00011905,00065 ,00011903,000049,2,001329 ,0002775
[14:41:23-137671],00011904,000002,,,,,1,,
[14:41:23-151674],00011904,000001,00011905,00059 ,00011904,000008,1,001323 ,0002786
[14:41:23-152881],00011904,000001,00011905,00059 ,00011904,000007,1,001323 ,0002785
[14:41:23-154087],00011904,000001,00011905,00059 ,00011904,000006,1,001323 ,0002784
[14:41:23-155347],00011904,000004,00011905,00059 ,00011904,000002,1,001323 ,0002780
[14:41:23-156437],00011904,000002,,,,,1,,
[14:41:23-166691],00011904,000002,00011904,00002 ,00011903,000052,2,001325 ,0002778
[14:41:25-185057],00011904,000008,00011904,00002 ,00011903,000063,1,001326 ,0002787
[14:41:25-188821],00011904,000002,,,,,2,,
[14:41:27-075979],00011904,000002,00011904,00018 ,00011903,000058,2,001349 ,0002797
[14:41:27-477693],00011904,000004,00011904,00014 ,00011903,000063,2,001343 ,0002802
[14:41:27-478932],00011904,000001,00011904,00013 ,00011903,000063,2,001342 ,0002802
[14:41:27-481426],00011904,000002,00011904,00011 ,00011903,000063,2,001340 ,0002802
[14:41:27-483784],00011904,000011,,,,,2,,
[14:41:27-640800],00011904,000003,00011905,00033 ,00011904,000017,1,001319 ,0002786
[14:41:28-352036],00011904,000021,00011904,00029 ,00011903,000059,1,001341 ,0002787
[14:41:28-358405],00011904,000001,00011904,00028 ,00011903,000057,2,001350 ,0002785
[14:41:28-359592],00011904,000001,00011904,00027 ,00011903,000057,2,001349 ,0002785
[14:41:28-772221],00011904,000002,00011904,00025 ,00011903,000052,2,001345 ,0002800
[14:41:58-542259],00011903,000020,00011904,00053 ,00011903,000013,1,001396 ,0002781
[14:42:00-769079],00011903,000010,00011904,00058 ,00011903,000003,1,001406 ,0002761
[14:42:00-909018],00011904,000002,00011904,00057 ,00011903,000003,2,001405 ,0002761
[14:42:00-911373],00011903,000003,00011904,00056 ,00011902,000127,1,001404 ,0002758
[14:42:02-829804],00011904,000002,00011904,00050 ,00011903,000050,2,001398 ,0002803
[14:42:05-538431],00011904,000050,00011905,00065 ,00011903,000050,2,001348 ,0002816
[14:42:05-545225],00011904,000001,00011904,00004 ,00011903,000060,2,001350 ,0002826
[14:42:05-547609],00011904,000001,00011904,00004 ,00011903,000060,2,001350 ,0002826
[14:42:12-892188],00011903,000002,00011904,00150 ,00011903,000066,1,001498 ,0002826
[14:42:20-890209],00011903,000020,00011904,00162 ,00011903,000056,1,001493 ,0002817
[14:42:21-441262],00011903,000056,,,,,1,,
[14:42:21-442308],00011902,000121,00011902,00023 ,00011901,000124,1,001516 ,0002640
[14:42:21-832926],00011902,000012,00011902,00012 ,00011901,000117,2,001537 ,0002621
[14:42:21-834830],00011902,000008,00011902,00004 ,00011901,000117,2,001527 ,0002621
[14:42:21-835625],00011902,000004,00011903,00022 ,00011902,000008,2,001523 ,0002629
[14:42:23-583424],00011902,000001,00011903,00045 ,00011901,000119,1,001546 ,0002625
[14:42:24-178818],00011902,000001,00011903,00045 ,00011901,000117,2,001546 ,0002623
[14:42:25-216823],00011903,000001,00011903,00044 ,00011901,000120,2,001545 ,0002627
[14:42:26-139183],00011902,000001,00011903,00044 ,00011902,000008,1,001545 ,0002685
[14:42:26-143584],00011902,000001,00011903,00045 ,00011902,000007,1,001546 ,0002684
[14:42:26-146260],00011902,000005,00011903,00045 ,00011902,000002,1,001546 ,0002677
[14:42:26-148870],00011902,000002,00011902,00001 ,00011901,000120,1,001547 ,0002675
[14:42:26-157171],00011902,000001,00011903,00045 ,00011902,000004,2,001546 ,0002679
[14:42:26-158537],00011902,000001,00011903,00045 ,00011902,000003,1,001546 ,0002678
[14:42:26-160002],00011902,000001,00011903,00045 ,00011902,000002,1,001546 ,0002677
[14:42:26-164478],00011902,000002,00011903,00047 ,00011901,000120,1,001548 ,0002675
[14:42:27-992222],00011902,000002,00011903,00052 ,00011901,000093,2,001568 ,0002657
[14:42:30-827909],00011902,000010,00011903,00043 ,00011902,000030,1,001579 ,0002705
[14:42:32-372255],00011902,000030,00011902,00004 ,00011901,000104,1,001583 ,0002678
[14:42:32-374109],00011902,000001,00011902,00003 ,00011901,000102,2,001582 ,0002676
[14:42:32-375146],00011902,000001,00011902,00002 ,00011901,000102,2,001581 ,0002676
[14:42:32-376617],00011902,000001,00011902,00001 ,00011901,000102,2,001580 ,0002676
[14:42:32-377953],00011902,000001,00011903,00043 ,00011901,000102,2,001579 ,0002676
[14:42:38-175083],00011902,000005,00011903,00043 ,00011902,000014,1,001579 ,0002717
[14:42:39-622617],00011902,000002,00011903,00043 ,00011902,000010,1,001579 ,0002723
[14:42:51-739714],00011903,000025,00011903,00003 ,00011902,000054,2,001460 ,0002794
[14:42:51-743721],00011903,000003,00011904,00133 ,00011902,000059,2,001457 ,0002799
[14:42:58-679612],00011903,000011,00011904,00123 ,00011903,000001,1,001425 ,0002784
[14:43:01-564978],00011904,000002,00011904,00121 ,00011903,000024,2,001423 ,0002821
[14:43:03-001712],00011903,000025,00011904,00121 ,00011902,000077,1,001423 ,0002737
[14:43:13-670778],00011903,000010,00011904,00121 ,00011903,000002,1,001432 ,0002763
[14:43:28-094681],00011903,000004,00011903,00005 ,00011902,000121,1,001428 ,0002760
[14:43:28-099628],00011903,000001,00011903,00004 ,00011902,000111,2,001427 ,0002750
[14:43:32-834547],00011903,000010,00011903,00014 ,00011902,000075,2,001437 ,0002716
[14:43:42-781283],00011903,000010,00011903,00022 ,00011902,000065,2,001433 ,0002754
[14:43:51-995160],00011902,000050,00011903,00032 ,00011902,000015,1,001443 ,0002704
[14:43:51-997104],00011902,000006,00011903,00032 ,00011902,000009,1,001443 ,0002698
[14:43:51-997346],00011902,000009,,,,,1,,
[14:43:55-466799],00011902,000001,00011903,00036 ,00011901,000176,1,001447 ,0002703
[14:43:57-235369],00011902,000001,00011903,00036 ,00011901,000175,2,001447 ,0002754
[14:44:02-331903],00011903,000002,00011903,00034 ,00011902,000008,2,001445 ,0002759
[14:44:19-745601],00011902,000023,00011902,00011 ,00011901,000124,1,001484 ,0002771
[14:44:20-298476],00011902,000011,00011903,00051 ,00011901,000123,2,001474 ,0002772
[14:44:22-409134],00011902,000010,00011902,00010 ,00011901,000125,1,001484 ,0002772
[14:44:22-410983],00011902,000006,00011902,00004 ,00011901,000123,2,001478 ,0002770
[14:44:22-411909],00011902,000001,00011902,00003 ,00011901,000123,2,001477 ,0002770
[14:44:22-413389],00011902,000003,00011903,00049 ,00011902,000002,2,001474 ,0002772
[14:44:23-306616],00011902,000001,00011903,00054 ,00011901,000123,2,001479 ,0002772
[14:44:27-845150],00011902,000001,00011902,00001 ,00011901,000123,2,001480 ,0002822
[14:44:27-847044],00011902,000001,00011903,00054 ,00011901,000123,2,001479 ,0002822
[14:44:36-669699],00011903,000001,00011903,00048 ,00011902,000026,2,001473 ,0002836
[14:45:07-841818],00011903,000001,00011903,00046 ,00011902,000028,2,001471 ,0002798
[14:45:07-851009],00011903,000001,00011903,00045 ,00011902,000029,2,001470 ,0002799
[14:45:10-215491],00011902,000002,00011903,00045 ,00011902,000029,1,001470 ,0002799
[14:45:13-326997],00011903,000001,00011903,00044 ,00011902,000030,2,001469 ,0002799
[14:45:32-842871],00011902,000025,00011902,00015 ,00011901,000103,1,001484 ,0002810
[14:45:42-768373],00011901,000001,00011902,00051 ,00011901,000055,1,001554 ,0002782
[14:45:42-773011],00011901,000001,00011902,00058 ,00011901,000052,1,001561 ,0002779
[14:45:45-032083],00011901,000020,00011902,00058 ,00011901,000032,1,001561 ,0002759
[14:45:45-033555],00011901,000001,00011902,00058 ,00011901,000031,1,001561 ,0002758
[14:45:45-033945],00011901,000010,00011902,00058 ,00011901,000021,1,001561 ,0002748
[14:45:45-035418],00011901,000008,00011902,00058 ,00011901,000013,1,001561 ,0002740
[14:45:45-036693],00011901,000004,00011902,00058 ,00011901,000009,1,001561 ,0002736
[14:45:45-038145],00011901,000001,00011902,00058 ,00011901,000008,1,001561 ,0002735
[14:45:45-039408],00011901,000008,,,,,1,,
[14:45:47-423829],00011901,000005,00011902,00060 ,00011901,000005,2,001587 ,0002734
[14:45:51-061519],00011901,000005,00011902,00069 ,00011900,000129,1,001596 ,0002720
[14:45:52-451357],00011901,000001,00011902,00069 ,00011901,000004,1,001606 ,0002727
[14:46:00-989910],00011902,000001,00011902,00062 ,00011901,000025,2,001600 ,0002745
[14:46:45-245556],00011902,000010,00011902,00016 ,00011901,000054,2,001555 ,0002781
[14:46:45-247469],00011902,000010,00011902,00006 ,00011901,000054,2,001545 ,0002781
[14:46:45-249347],00011902,000002,00011902,00004 ,00011901,000055,2,001543 ,0002782
[14:46:45-250700],00011902,000004,00011903,00112 ,00011902,000012,2,001539 ,0002794
[14:46:51-175662],00011902,000020,00011902,00004 ,00011901,000048,1,001567 ,0002773
[14:46:51-177164],00011902,000003,00011902,00001 ,00011901,000048,2,001564 ,0002773
[14:46:51-178846],00011902,000001,00011903,00112 ,00011902,000003,2,001563 ,0002774
[14:46:51-183513],00011902,000003,00011903,00112 ,00011902,000007,1,001563 ,0002778
[14:46:51-494375],00011902,000013,00011902,00011 ,00011901,000048,1,001574 ,0002773
[14:46:51-585912],00011902,000002,00011902,00009 ,00011901,000046,2,001572 ,0002771
[14:46:51-587326],00011902,000009,00011903,00112 ,00011901,000046,2,001563 ,0002773
[14:46:57-554546],00011902,000010,00011903,00121 ,00011901,000051,2,001553 ,0002778
[14:46:58-436278],00011902,000010,00011903,00121 ,00011901,000048,2,001553 ,0002775
[14:46:59-576215],00011902,000010,00011903,00121 ,00011901,000048,2,001563 ,0002775
[14:47:01-329320],00011902,000001,00011902,00009 ,00011901,000051,2,001572 ,0002778
[14:47:01-331469],00011902,000009,00011903,00121 ,00011901,000051,2,001563 ,0002778
[14:47:01-719531],00011902,000001,00011903,00121 ,00011901,000050,1,001573 ,0002777
[14:47:02-313376],00011902,000001,00011903,00121 ,00011901,000048,2,001573 ,0002785
[14:47:02-351111],00011902,000002,00011903,00121 ,00011901,000048,1,001573 ,0002785
[14:47:04-103471],00011902,000008,00011903,00121 ,00011902,000002,1,001593 ,0002787
[14:47:04-104719],00011902,000002,,,,,1,,
[14:47:04-214480],00011902,000001,00011903,00121 ,00011901,000048,2,001593 ,0002785
[14:47:04-239560],00011902,000001,00011903,00121 ,00011901,000048,1,001593 ,0002785
[14:47:04-976014],00011902,000008,00011903,00121 ,00011902,000002,2,001593 ,0002785
[14:47:12-579823],00011902,000008,00011903,00121 ,00011902,000024,1,001609 ,0002737
[14:47:13-986054],00011902,000010,00011903,00121 ,00011902,000014,1,001609 ,0002727
[14:47:13-988000],00011902,000007,00011903,00121 ,00011902,000007,1,001609 ,0002718
[14:47:13-990019],00011902,000007,00011903,00121 ,00011901,000046,1,001609 ,0002711
[14:47:14-237375],00011902,000001,00011903,00121 ,00011901,000046,1,001609 ,0002713
[14:47:27-652114],00011902,000001,00011902,00009 ,00011901,000046,2,001629 ,0002713
[14:47:29-448803],00011902,000009,00011903,00121 ,00011902,000002,2,001620 ,0002715
[14:47:31-705457],00011902,000004,00011902,00006 ,00011901,000044,1,001626 ,0002711
[14:47:32-098301],00011902,000003,00011902,00003 ,00011901,000059,2,001623 ,0002727
[14:47:32-099657],00011902,000003,00011903,00121 ,00011902,000003,2,001620 ,0002730
[14:47:36-486850],00011902,000010,00011903,00121 ,00011902,000019,1,001610 ,0002737
[14:47:52-808681],00011903,000022,00011904,00104 ,00011903,000002,2,001489 ,0002773
[14:47:58-498707],00011903,000009,00011904,00102 ,00011903,000005,1,001539 ,0002770
[14:47:59-258133],00011903,000008,,,,,1,,
[14:47:59-258574],00011902,000022,00011904,00102 ,00011902,000017,1,001539 ,0002743
[14:47:59-891628],00011903,000003,00011904,00071 ,00011902,000019,1,001508 ,0002747
[14:48:00-281846],00011902,000019,00011902,00021 ,00011901,000061,1,001529 ,0002728
[14:48:00-283710],00011902,000004,00011902,00017 ,00011901,000066,2,001525 ,0002733
[14:48:00-288151],00011902,000004,00011902,00013 ,00011901,000064,2,001524 ,0002731
[14:48:00-293692],00011902,000001,00011902,00012 ,00011901,000064,2,001530 ,0002731
[14:48:00-295415],00011902,000012,,,,,2,,
[14:48:00-636663],00011902,000004,00011902,00036 ,00011901,000065,1,001567 ,0002732
[14:48:05-222217],00011901,000001,00011902,00036 ,00011901,000058,1,001594 ,0002727
[14:48:11-053608],00011902,000001,00011902,00035 ,00011901,000084,2,001594 ,0002753
[14:48:13-244720],00011901,000015,00011902,00035 ,00011901,000069,1,001594 ,0002738
[14:48:16-715466],00011902,000014,00011902,00051 ,00011901,000068,2,001620 ,0002737
[14:48:32-243454],00011902,000048,00011902,00003 ,00011901,000129,2,001615 ,0002789
[14:48:32-244917],00011902,000003,,,,,2,,
[14:48:40-978093],00011902,000004,00011903,00077 ,00011901,000120,1,001620 ,0002778
[14:48:44-759351],00011902,000001,00011903,00077 ,00011901,000120,2,001620 ,0002780
[14:48:45-165482],00011902,000001,00011903,00077 ,00011901,000121,1,001620 ,0002779
[14:48:49-130938],00011902,000013,00011903,00077 ,00011902,000007,2,001620 ,0002789
[14:49:02-361607],00011903,000001,00011903,00039 ,00011902,000017,2,001584 ,0002808
[14:49:03-067007],00011902,000017,00011902,00013 ,00011901,000122,1,001597 ,0002791
[14:50:01-475447],00011902,000001,00011902,00056 ,00011901,000127,2,001712 ,0002801
[14:50:01-484272],00011902,000001,00011902,00050 ,00011901,000127,2,001706 ,0002801
[14:50:14-690810],00011902,000018,00011902,00031 ,00011901,000130,2,001687 ,0002804
[14:50:46-459802],00011902,000031,00011903,00077 ,00011901,000136,2,001656 ,0002820
[14:50:58-489227],00011902,000019,00011902,00001 ,00011901,000117,1,001657 ,0002809
[14:50:58-490648],00011902,000001,00011903,00077 ,00011901,000115,2,001656 ,0002807
